"kills","assists","damageDealt","timeSurvived","wins","cluster"
0,0,0,0,0,"1"
17,0,1626.1324,5499,0,"1"
10,0,1027.6946,1326,0,"1"
642,228,92575.836,346456,30,"1"
0,0,0,0,0,"1"
36,4,4792.4683,18275,1,"1"
0,0,0,0,0,"1"
25,0,3353.826,29040.307,0,"1"
0,0,0,0,0,"1"
9691,2748,1258733.2,5516044,499,"4"
1,0,365.5783,3613,0,"1"
10,1,1092.0879,9643.084,0,"1"
0,0,0,0,0,"1"
47,0,3921.9448,13035,0,"1"
0,0,90.09,134,0,"1"
369,102,45414.168,227235.25,36,"1"
0,0,0,0,0,"1"
50,7,6804.367,16477.598,1,"1"
0,0,0,0,0,"1"
1,0,257.45285,625.428,0,"1"
0,0,0,0,0,"1"
1019,374,163454.55,439037.4,33,"1"
0,0,0,0,0,"1"
326,76,42675.977,203303.55,4,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1470,559,221069.8,1233802.2,62,"2"
0,0,0,0,0,"1"
1,1,158.22968,1225,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
483,176,81013.36,211954,26,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
211,43,28166.031,95368,15,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1478,679,226201.81,1797618.4,105,"2"
0,0,0,0,0,"1"
4,1,576.95184,1572,0,"1"
0,0,0,0,0,"1"
0,0,0,575,0,"1"
0,0,0,0,0,"1"
1000,247,141134.94,445257,16,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
516,127,70042.195,235160,21,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1240,375,182952,906578.06,30,"1"
0,0,0,0,0,"1"
613,114,79232.484,192071,18,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
7422,2635,1105340.6,3260070,286,"4"
8,1,765.4813,1385,1,"1"
304,43,49898.402,134037.23,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
231,57,30206.338,93467,9,"1"
0,0,0,0,0,"1"
102,18,13075.095,32674.809,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1743,530,239784.52,543365.8,44,"1"
109,18,11929.528,14506,1,"1"
1100,174,139680,396783,17,"1"
0,0,0,0,0,"1"
62,0,7125.3325,33082,2,"1"
0,0,0,0,0,"1"
478,105,63786.05,241703.5,20,"1"
0,0,0,0,0,"1"
6,2,1027.905,23242,1,"1"
0,0,0,0,0,"1"
0,0,25.731627,1717,0,"1"
0,0,0,0,0,"1"
69,80,13523.085,426141,6,"1"
0,0,0,0,0,"1"
15,1,1886.8899,3710,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
5,6,1025.507,10296,0,"1"
0,0,0,0,0,"1"
12,6,2131.6533,26179,0,"1"
0,0,61.94042,1442,0,"1"
14,0,1977.6154,22238,0,"1"
14,0,1411.7681,13533,0,"1"
668,163,72122.664,306109,68,"1"
8,4,982.3897,14090,1,"1"
178,22,21368.582,40393,6,"1"
0,0,0,0,0,"1"
0,0,0,390,0,"1"
0,0,0,0,0,"1"
4143,632,517881.5,920875.9,115,"2"
6,1,783.7131,1470,0,"1"
15432,2938,1822626,3316055,661,"4"
2,1,177,630,0,"1"
422,0,45444.76,162113,14,"1"
0,0,0,0,0,"1"
8885,2748,1185857.4,2624373.8,425,"4"
0,0,0,0,0,"1"
49,9,6143.9844,15155,0,"1"
0,0,0,0,0,"1"
12,0,1564.9216,3526,0,"1"
0,0,0,0,0,"1"
716,293,101722.19,373139,30,"1"
0,0,0,0,0,"1"
40,7,7143.598,34273,0,"1"
0,0,0,0,0,"1"
4,0,676.2464,5042,0,"1"
0,0,0,0,0,"1"
522,222,85009.07,421281,29,"1"
0,1,75,211,0,"1"
149,14,19808.652,126394.64,4,"1"
0,0,0,0,0,"1"
16,0,2148.3035,11071.571,0,"1"
0,0,0,0,0,"1"
722,247,104717.516,662464.8,39,"1"
0,0,0,0,0,"1"
2,0,358.38544,4289,0,"1"
0,0,0,0,0,"1"
4,0,452.28284,1080,0,"1"
0,0,0,0,0,"1"
170,96,29419.791,244782,17,"1"
0,0,0,0,0,"1"
229,62,31186.61,129373.99,8,"1"
0,0,0,0,0,"1"
9,0,897.99994,2960.2651,0,"1"
0,0,0,0,0,"1"
920,297,137377.89,626808.8,51,"1"
850,284,130228.625,488705.62,45,"1"
53,27,11344.305,65595,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
559,222,93826.3,505208.8,35,"1"
0,0,0,0,0,"1"
219,44,31216.936,125758.734,3,"1"
0,0,0,0,0,"1"
128,0,15288.547,49913.477,1,"1"
0,0,0,0,0,"1"
1576,608,237038.66,1210964.6,52,"2"
0,0,0,0,0,"1"
7,1,1071.2915,6656,0,"1"
0,0,0,0,0,"1"
33,0,4710.177,29859,1,"1"
0,0,0,0,0,"1"
1322,522,235129.89,1193037,49,"2"
0,0,0,0,0,"1"
1,1,523.57654,3375,0,"1"
0,0,0,0,0,"1"
1,0,154.72,765,0,"1"
0,0,0,0,0,"1"
1462,542,244017.55,1194957,63,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,169,0,"1"
0,0,0,0,0,"1"
533,188,89723.46,471424,28,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,106,0,"1"
0,0,0,0,0,"1"
266,86,37988.05,170865,12,"1"
0,0,0,0,0,"1"
0,0,25.06383,922,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1034,396,150994.34,894408.94,34,"1"
0,0,0,0,0,"1"
287,46,45895.586,196916,5,"1"
0,0,0,0,0,"1"
21,0,3353.3333,18423,1,"1"
0,0,0,0,0,"1"
1332,514,262254.47,1084971,37,"2"
3,1,409.35382,1926,1,"1"
285,70,41332.863,287527.34,7,"1"
0,0,21.202015,915,0,"1"
106,1,11929.67,75992.42,3,"1"
0,0,0,0,0,"1"
190,73,28570.953,212268.5,13,"1"
0,0,0,0,0,"1"
8,2,1501.0442,6336,1,"1"
0,0,0,0,0,"1"
2,0,251,2309,0,"1"
0,0,0,0,0,"1"
80,25,10882.807,50562,2,"1"
0,0,0,0,0,"1"
759,145,102119.38,694524,14,"1"
0,0,0,0,0,"1"
6,0,750.6128,3833,0,"1"
0,0,0,0,0,"1"
962,362,140382.33,771800,46,"1"
0,0,0,0,0,"1"
204,56,27453.299,145904,1,"1"
0,0,0,0,0,"1"
20,0,2554.1443,10005,0,"1"
0,0,0,0,0,"1"
727,338,108942.62,576963,24,"1"
0,0,0,0,0,"1"
137,32,20851.895,149374,3,"1"
0,0,0,0,0,"1"
134,0,14050.308,95732,4,"1"
5,0,508.3433,3545,0,"1"
546,293,92147.555,722878,27,"1"
0,0,0,0,0,"1"
54,11,7544.186,26363,1,"1"
0,0,0,0,0,"1"
78,0,7375.984,28900,1,"1"
0,0,0,0,0,"1"
717,286,108707.7,618888,49,"1"
1,0,26.648636,356,0,"1"
27,5,3603.7632,12226,1,"1"
0,0,0,0,0,"1"
25,0,2343.7676,4475,2,"1"
0,0,0,0,0,"1"
117,41,16291.088,83158,6,"1"
0,0,0,0,0,"1"
62,15,8758.805,37657.426,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
519,214,86545.06,351788.75,14,"1"
0,0,0,0,0,"1"
1,3,428.83136,655,0,"1"
0,0,0,0,0,"1"
75,0,8203.719,32186,0,"1"
0,0,0,0,0,"1"
2696,1086,400279.4,2165085,117,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1242,69,144829.34,624049,5,"1"
0,0,0,0,0,"1"
2190,668,295221.8,1765606.4,100,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1042,429,157938.56,868245,51,"1"
0,0,0,0,0,"1"
480,86,66451.25,219971,2,"1"
0,0,0,0,0,"1"
41,0,4949.839,16120,0,"1"
0,0,0,0,0,"1"
3534,1151,495636.34,1722404,119,"2"
0,0,0,0,0,"1"
84,15,10459.2295,35757.97,0,"1"
0,0,0,0,0,"1"
29,3,3488.879,19646.988,0,"1"
0,0,0,0,0,"1"
2050,660,267005.62,1157517.6,72,"2"
0,0,0,0,0,"1"
0,0,56.37849,877,0,"1"
0,0,0,0,0,"1"
8,0,1090.2083,7274,0,"1"
0,0,0,0,0,"1"
2446,733,364828.16,1973267,127,"2"
0,0,0,0,0,"1"
2,0,219.59982,1775,0,"1"
0,0,0,0,0,"1"
5,0,615.2342,2866,1,"1"
0,0,0,0,0,"1"
421,185,67054.54,397693,24,"1"
0,0,0,211,0,"1"
35,2,3641.7642,10679,1,"1"
0,0,0,0,0,"1"
93,0,12167.987,56176,0,"1"
0,0,0,0,0,"1"
211,62,31474.572,131543,5,"1"
0,0,0,0,0,"1"
672,147,100354.13,507080,11,"1"
16,3,1456.4362,5942,0,"1"
131,0,17149.266,104537,2,"1"
0,0,0,111,0,"1"
1996,739,320290.62,1498952,81,"2"
13,2,1902.2974,9203,1,"1"
346,93,49521.78,214595.53,11,"1"
0,0,0,0,0,"1"
122,2,15755.177,58498.406,1,"1"
0,0,0,0,0,"1"
4056,1086,570780,2356555.8,226,"2"
93,10,11001.133,20379.578,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,253.18845,685,0,"1"
0,0,0,0,0,"1"
291,136,50239.023,260736,15,"1"
0,0,0,0,0,"1"
149,20,19630.244,82500,4,"1"
0,0,0,0,0,"1"
3,0,455.5389,3152,0,"1"
0,0,0,0,0,"1"
163,57,28580.36,133402,7,"1"
0,0,0,0,0,"1"
47,9,6546.9736,14830,1,"1"
0,0,0,0,0,"1"
0,0,0,281,0,"1"
0,0,0,0,0,"1"
677,198,96051.86,382442,17,"1"
0,0,0,0,0,"1"
47,8,7334.419,52317,0,"1"
0,0,0,0,0,"1"
20,0,2259.3086,8919,1,"1"
0,0,0,0,0,"1"
545,287,88008.445,525559,45,"1"
0,0,0,0,0,"1"
65,23,9225.297,41941.098,3,"1"
0,0,0,0,0,"1"
3,0,319.95248,2167.488,0,"1"
0,0,0,0,0,"1"
2764,1422,411525.6,2502686.5,139,"2"
0,0,0,0,0,"1"
518,107,70257.586,237149,4,"1"
3,2,299.4231,2399,0,"1"
37,0,4462.4766,13688,0,"1"
0,0,0,0,0,"1"
1653,818,237608.05,1056571,77,"2"
13,3,1851.77,7673,0,"1"
261,50,36532.8,139670,7,"1"
0,0,0,0,0,"1"
399,0,40058.066,83513,7,"1"
0,0,0,0,0,"1"
1228,494,189415.97,948439,100,"2"
0,0,0,0,0,"1"
14,4,3004.1255,12675,0,"1"
0,0,0,0,0,"1"
1,0,46.021645,1440,0,"1"
0,0,0,0,0,"1"
618,283,109534.664,575691,32,"1"
5,4,736.0521,8257,1,"1"
5,1,742.1788,3936,0,"1"
0,0,0,0,0,"1"
27,0,2345.9712,4138,1,"1"
0,0,0,0,0,"1"
881,343,155181.72,673932,43,"1"
0,0,0,0,0,"1"
31,7,2994.529,5525,1,"1"
0,0,0,0,0,"1"
42,0,4963.3726,20382,0,"1"
0,0,0,303,0,"1"
715,225,107476.13,421526,17,"1"
0,0,0,0,0,"1"
525,110,90276.31,310082,14,"1"
0,0,0,0,0,"1"
81,0,10480.5205,26420,3,"1"
0,0,0,0,0,"1"
926,349,162226.5,630222.7,52,"1"
0,0,0,0,0,"1"
26,2,3146.1682,19400,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1175,500,195803.94,1017387.1,69,"2"
0,0,0,0,0,"1"
32,9,5311.061,30071,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1186,284,133265.62,477234,88,"1"
0,0,0,0,0,"1"
65,9,9050.631,25349,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2811,754,377173.3,1194450,84,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
6,0,634.48,4338,0,"1"
0,0,0,0,0,"1"
2743,937,339175,1885539,207,"2"
1,0,217.73347,1417,0,"1"
7,3,1260.4855,13615,0,"1"
0,0,0,0,0,"1"
32,0,4601.043,34143,1,"1"
3,0,251.30309,1837,0,"1"
855,308,123244.66,687993,47,"1"
1,0,373.0729,3297,0,"1"
10,4,2165.0278,10450,1,"1"
0,0,0,0,0,"1"
10,0,1448.5629,13558,0,"1"
0,0,0,0,0,"1"
3815,1627,624757.8,2861044,255,"2"
13,3,1924.6733,13578,2,"1"
0,0,0,1151,0,"1"
0,0,0,0,0,"1"
5,0,521.1665,3655,0,"1"
0,0,0,0,0,"1"
40,18,5697.499,19173,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
903,307,132977.69,510931.06,38,"1"
10,4,1293.5841,3846.862,0,"1"
18,1,2080.5361,5938,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
140,51,18631.977,124325,10,"1"
0,0,0,0,0,"1"
163,22,25157.45,60703,1,"1"
0,0,0,0,0,"1"
98,0,11170.101,23511,0,"1"
0,0,0,0,0,"1"
1554,459,263672.56,707950,37,"1"
0,0,0,1126,0,"1"
2,1,387.7251,2902.849,0,"1"
0,0,0,0,0,"1"
23,0,3069.6082,25101.922,1,"1"
0,0,0,0,0,"1"
588,258,104111.75,475256,27,"1"
0,0,0,0,0,"1"
223,52,31323.844,201331.28,7,"1"
13,7,1965.8833,12559.572,1,"1"
22,1,2766.0574,18110.281,0,"1"
0,0,0,0,0,"1"
840,324,135661.83,771530.2,48,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
36,19,5287.3213,18857,1,"1"
0,0,0,0,0,"1"
6,0,1013.22375,6428,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
274,116,45247.766,212415,22,"1"
1,1,0,1448,0,"1"
75,21,11729.984,46077,0,"1"
3,0,308.12,618,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1178,435,180237.58,898468.44,43,"1"
0,0,0,0,0,"1"
93,21,14118.245,79882,2,"1"
0,0,0,0,0,"1"
0,0,67.782,999,0,"1"
0,0,0,0,0,"1"
185,84,31899.889,188305,8,"1"
0,0,0,0,0,"1"
316,144,47692.332,361559.44,9,"1"
0,0,0,0,0,"1"
60,0,5895.846,34614.1,1,"1"
0,0,0,0,0,"1"
322,161,44103.07,323871.8,23,"1"
8,2,855.5936,9368,0,"1"
33,6,5595.451,27472,0,"1"
0,0,0,0,0,"1"
19,0,2435.4185,17327,0,"1"
0,0,0,0,0,"1"
3070,1120,460121.3,2244810,149,"2"
12,4,1482.0378,10783,1,"1"
7,4,2041.3496,13005,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
3405,1520,562045.2,2796816.5,223,"2"
0,0,0,0,0,"1"
14,5,1844.3895,7127,0,"1"
0,0,0,0,0,"1"
9,0,1115.9313,2773,0,"1"
0,0,0,0,0,"1"
801,391,121826.92,630644,47,"1"
0,0,0,0,0,"1"
68,19,10006.448,58635,1,"1"
0,0,0,0,0,"1"
0,0,87.14137,1947,0,"1"
0,0,0,0,0,"1"
763,416,142978.53,637897,47,"1"
0,0,0,0,0,"1"
160,46,23925.934,120042,10,"1"
0,0,0,0,0,"1"
13,0,1442.2892,6364,0,"1"
0,0,0,0,0,"1"
2634,1042,381531.9,2059758,196,"2"
2,5,1012.9616,5462,0,"1"
0,0,0,1730,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
257,61,35233.39,205215,26,"1"
0,0,0,0,0,"1"
42,9,5843.8823,19646.184,1,"1"
0,0,0,0,0,"1"
13,0,1263.4438,5538.9297,0,"1"
0,0,0,0,0,"1"
125,36,16856.764,84059.555,9,"1"
0,0,0,0,0,"1"
6,1,624.7198,1982,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
3286,807,398866,1313638,268,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
3533,1893,589032.56,2701237,181,"2"
0,0,0,0,0,"1"
121,16,15387.983,78300,1,"1"
0,0,0,0,0,"1"
11,0,1420.8673,4672,1,"1"
0,0,0,0,0,"1"
1664,494,218158.42,982356,97,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
295,17,38065.203,161141.52,5,"1"
0,0,0,0,0,"1"
6890,1917,1090766.1,4173913,188,"4"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
31,2,4158.1816,23047.832,2,"1"
0,0,0,0,0,"1"
10198,2622,1492195.1,4424382,403,"4"
0,0,0,0,0,"1"
120,27,22571.6,114189.04,2,"1"
0,0,0,0,0,"1"
728,0,99499.16,590897.1,8,"1"
0,0,0,0,0,"1"
876,233,148582.97,635300.4,42,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
435,0,53733.484,154612.69,0,"1"
0,0,0,0,0,"1"
11073,2446,1650932,3711345,207,"4"
0,0,0,0,0,"1"
26,1,4322.4526,19474,0,"1"
0,0,0,0,0,"1"
13,0,1512.658,11178,0,"1"
0,0,0,0,0,"1"
789,323,127390.06,610147,26,"1"
0,0,0,0,0,"1"
138,32,22841.86,146249,3,"1"
0,0,0,0,0,"1"
212,0,23851.86,103037,10,"1"
0,0,0,0,0,"1"
1147,191,130949.43,591896.75,91,"1"
0,0,0,0,0,"1"
70,13,10594.246,61653,1,"1"
0,0,0,0,0,"1"
1,0,182.2427,4331,0,"1"
0,0,0,0,0,"1"
590,218,92041.68,557915,18,"1"
0,0,0,0,0,"1"
9,1,1215.2783,3618,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
48,18,6912.8115,42240,4,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
65,0,6949.7617,27930,0,"1"
0,0,0,0,0,"1"
1650,726,268421.9,1405115,75,"2"
0,0,0,0,0,"1"
11,3,1504.0162,9302.777,0,"1"
0,0,0,0,0,"1"
31,0,3823.9756,53694.953,0,"1"
0,0,0,0,0,"1"
3932,1308,536854.1,3012674,207,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
414,215,62631.223,302760,16,"1"
0,0,0,0,0,"1"
28,7,4175.175,17852,0,"1"
0,0,0,0,0,"1"
0,0,0,72,0,"1"
0,0,0,0,0,"1"
326,150,46316.6,260142,13,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,100,0,"1"
0,0,0,0,0,"1"
904,389,134615.34,693430,42,"1"
0,0,0,0,0,"1"
18,4,2147.6416,12195,1,"1"
0,0,0,0,0,"1"
2,0,216.20001,1379,0,"1"
0,0,0,0,0,"1"
60,38,9810.162,56938,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
10,0,998.65,2254,0,"1"
0,0,0,0,0,"1"
7086,2967,1052995.6,7900569.5,483,"4"
0,0,0,0,0,"1"
2,2,486.32556,4020,0,"1"
0,0,0,0,0,"1"
43,0,5618.202,37182,2,"1"
0,0,0,0,0,"1"
777,286,131783.52,585754,29,"1"
1,1,454.18878,1305,0,"1"
7,4,971.95276,3422,0,"1"
0,0,0,0,0,"1"
5,0,474.99997,1621,0,"1"
0,0,0,0,0,"1"
2078,818,312435.66,1787560,110,"2"
0,0,84.364075,533,0,"1"
1,2,249.34695,2289,0,"1"
0,0,0,0,0,"1"
0,0,0,1442,0,"1"
0,0,0,0,0,"1"
1630,709,256539.34,1506711,93,"2"
0,0,0,0,0,"1"
19,2,2197.5144,28092.504,0,"1"
0,0,84.869995,771,0,"1"
213,2,27547.533,395579.8,0,"1"
0,0,0,0,0,"1"
286,160,52111.605,335524.5,25,"1"
19,12,3653.272,26489,1,"1"
118,27,15768.89,83157,3,"1"
0,0,0,0,0,"1"
62,0,6758.782,28630,2,"1"
0,0,0,0,0,"1"
102,53,12320.662,104193,8,"1"
0,0,0,0,0,"1"
332,65,48694.54,246460,12,"1"
13,1,1194.0837,3498,0,"1"
37,0,4352.407,29191,0,"1"
2,0,361.06808,1230,0,"1"
2676,981,412436.88,1565635,108,"2"
8,2,1073.5034,6171,0,"1"
42,13,7378.9146,40083.3,2,"1"
0,0,0,0,0,"1"
20,1,2292.3196,7930.412,1,"1"
0,0,0,0,0,"1"
791,253,103052.4,499660.25,45,"1"
0,0,0,310,0,"1"
121,37,18898.316,98680,5,"1"
0,0,0,0,0,"1"
67,0,6677.9683,22669,4,"1"
0,0,0,0,0,"1"
673,247,102203.04,474278,24,"1"
8,2,1733.255,4914,0,"1"
7,6,1459.6099,20071,0,"1"
0,0,0,0,0,"1"
28,0,2912.258,24488.043,0,"1"
0,0,0,0,0,"1"
2790,1244,402490.2,2076237.2,258,"2"
0,1,88.875,1102,0,"1"
4,4,1214.6968,18063.963,1,"1"
0,0,0,0,0,"1"
12,0,1616.0784,20558.723,0,"1"
4,0,386.9015,5508.8467,0,"1"
1178,382,181206.58,1001423.25,73,"1"
150,126,25900.316,315883.12,72,"1"
26,8,4631.6924,21080,0,"1"
5,1,521.6763,1304,0,"1"
49,0,5823.9336,22968,0,"1"
0,0,0,0,0,"1"
234,68,33052.03,144320.97,8,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
99,23,13527.556,72530,5,"1"
2,1,424.03772,2170,1,"1"
537,121,75986.016,233791.2,14,"1"
0,0,0,0,0,"1"
27,1,3401.5342,13154.387,0,"1"
0,0,0,0,0,"1"
2975,932,427876.28,1265471.9,128,"2"
0,0,0,0,0,"1"
523,85,68634.63,196460.11,3,"1"
0,0,0,0,0,"1"
231,9,25413.334,71968.53,1,"1"
0,0,0,0,0,"1"
3891,1387,551911.8,1741556.8,130,"2"
41,11,6345.123,12453.629,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
1066,211,128021.22,274360.94,53,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
820,303,117810.13,674939.44,38,"1"
1244,485,172518.03,583997.8,45,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
654,45,85731.5,341550.25,3,"1"
185,32,24756.975,74150.28,5,"1"
5456,1770,865708.4,4101198.2,193,"4"
1527,208,198970.1,529357.25,30,"1"
0,0,0,0,0,"1"
611,10,64053.03,156461.19,16,"1"
0,0,0,0,0,"1"
8836,2167,1141332.4,2945852.5,394,"4"
0,0,0,0,0,"1"
2532,318,329820.34,930597.4,39,"2"
5297,566,644937.75,1328666,136,"2"
22,0,2665.5808,5129,0,"1"
82,0,7864.0513,16242,1,"1"
7248,1785,989405.56,3142839.5,166,"4"
4144,984,576903.8,1429583,86,"2"
608,92,82487.875,459250.56,16,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
2127,852,319102.66,2099303.5,66,"2"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
716,196,108766.89,355625,23,"1"
0,0,0,0,0,"1"
202,45,26343.586,97842.27,2,"1"
0,0,0,0,0,"1"
2,0,351.2002,3763.456,0,"1"
0,0,0,0,0,"1"
411,147,50839.113,171683.4,19,"1"
152,71,19534.318,162069.27,8,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
132,0,12582.579,21236.79,1,"1"
0,0,0,0,0,"1"
834,186,106640.484,176415,19,"1"
147,27,16066.751,27843,6,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
7,0,1034.1952,1174.713,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
3744,1170,549466.25,2021570.9,120,"2"
2668,882,419834.78,1403123.6,99,"2"
219,53,25027.734,60834.4,7,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
646,223,92802.08,235641.31,23,"1"
0,0,0,0,0,"1"
491,99,69025.17,283364,10,"1"
3,1,468.3328,1679,0,"1"
181,0,18986.354,53652,8,"1"
0,0,0,0,0,"1"
5912,2088,883352.8,3715863,384,"4"
20,4,3005.9404,9737,1,"1"
1047,228,143466.67,460115.72,8,"1"
0,0,0,0,0,"1"
382,17,48397.043,171228.8,3,"1"
90,11,9537.861,26804.451,1,"1"
3442,1016,506228.06,1619360,81,"2"
1950,527,262363.28,573597.9,37,"1"
0,0,0,0,0,"1"
24,2,2777.9492,11286,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
522,115,70473.016,228822.52,16,"1"
67,30,10636.782,45534,1,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
188,46,23396.22,74855.68,13,"1"
0,0,0,0,0,"1"
1127,251,160964.95,475962.25,34,"1"
108,25,15495.299,48964.97,2,"1"
47,2,6526.1875,18831.443,1,"1"
20,1,1979.2538,4538.756,0,"1"
1950,571,310590.8,929667.94,76,"2"
213,59,38261.03,119330.14,4,"1"
788,194,114934.02,448461.16,20,"1"
47,19,8006.5195,32922.83,2,"1"
0,0,0,0,0,"1"
0,0,0,0,0,"1"
4371,1483,647025,3061355.5,186,"2"
165,36,21385.096,78821.11,10,"1"
284,64,39654.695,148422,8,"1"
0,0,0,0,0,"1"
53,0,6408.319,19928,1,"1"
0,0,0,0,0,"1"
584,188,90218.47,315658,15,"1"
0,1,26.94315,1313,1,"1"
0,0,0,0,0,"1"
173,20,17959.535,33646,9,"1"
2,0,255.8,4001.441,0,"1"
55,0,4881.3594,10879,3,"1"
3,0,480.23795,2255,0,"1"
233,30,26341.158,45599,8,"1"
344,65,42360.305,67748.695,2,"1"
0,0,0,0,0,"1"
42,1,4701.303,10955.281,1,"1"
0,0,0,0,0,"1"
8990,2449,1143143.4,2328644.2,258,"4"
0,0,0,0,0,"1"
267,47,34489.785,123894.98,3,"1"
72,8,7726.3945,12068.098,0,"1"
202,9,23863.506,112621.52,2,"1"
24,0,2671.3262,13005.435,0,"1"
2526,743,344114.5,1260930.4,46,"2"
3808,1214,520275.97,1896270.9,93,"2"
357,124,53481.965,426248.75,24,"1"
0,0,0,0,0,"1"
92,0,10744.999,75077.19,1,"1"
0,0,0,0,0,"1"
