cluster,accountId,assists,boosts,dBNOs,dailyKills,dailyWins,damageDealt,days,headshotKills,heals,killPoints,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rankPoints,rankPointsTitle,revives,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,teamKills,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,weeklyKills,weeklyWins,winPoints,wins,level,season
4,account.ae059aa7089041739d160b4870516d8c,1,0,4,4,0,595.63,1,0,2,0,4,20.335604,285,7,1,285,0,NA,0,0,0,3,7,0,0,0,1134,0,0,980.15076,18,4,0,0,0,Intermediate,n
4,account.4c4b886a542c4fd59ea2d040a92861e2,11,47,19,18,2,3524.0762,3,3,32,0,21,315.37463,1559,14,2,1559,0,NA,12,36795.3,1,5,16,1,619.9567,0,12268,8,0,16984.451,122,21,2,0,2,Intermediate,n
4,account.e16640d9c7dd4a238d6d48dca5fa3c8e,0,2,0,1,0,100,1,0,1,0,1,39.011703,527,1,1,527,0,NA,1,1737.1564,0,1,1,0,0,0,527,0,0,595.9825,5,1,0,0,0,Intermediate,n
3,account.ec22cb659584463786e0c26a540b3b9a,0,0,2,1,0,283.6786,1,1,0,0,1,167.32498,579,4,1,579,0,NA,1,0,0,1,4,0,0,0,1156,1,0,1378.5356,16,1,0,0,0,Beginner,n
4,account.a69d2dbeeb9943f1a37d0092bdeca5b3,32,192,67,6,0,10339.633,5,15,148,0,71,625.3179,1551,53,3,1551,0,NA,19,72769.305,1,7,55,0,312.05188,0,39439,14,2,43273.742,392,12,0,0,2,Intermediate,n
3,account.167efd580b924c6e9c5e46b0363af9b2,3,32,38,6,0,4462.419,3,9,36,0,41,133.24089,1254,12,4,1254,0,NA,3,9077.8125,1,14,12,0,0,0,4843,3,0,4010.846,74,6,0,0,1,Beginner,n
3,account.e15db1d2c8ca4f198e48198b3be61bdb,1,12,3,2,0,441.54697,1,0,5,0,2,52.83557,1154,5,1,1154,0,NA,0,0,0,1,5,0,4.1056156,0,2435,1,0,1605.5371,25,2,0,0,0,Beginner,n
4,account.ee5e9d199c2c4136bae0cb2c489cd68d,11,73,42,9,1,6193.5986,5,9,35,0,46,94.34406,1481,29,4,1481,0,NA,5,16815.672,0,6,30,1,3.3866303,0,13531,6,0,17307.271,198,16,1,0,1,Intermediate,n
3,account.8dadcae87a1a4cc49da1a5cc8a072e39,6,12,8,5,0,1521.5326,2,2,13,0,10,97.86631,1176,10,3,1176,0,NA,3,2825.0642,0,5,10,1,0,0,5779,3,0,11701.208,59,10,0,0,0,Beginner,n
4,account.fc81b452bfbb404984a1c168549cd690,0,1,1,1,0,122.099945,1,0,0,0,1,2.9313989,182,1,1,182,0,NA,0,0,0,1,1,0,0,0,182,0,0,96.99878,4,1,0,0,0,Intermediate,n
3,account.d0b213896ad5431bbbce13ef273fa4ec,1,25,11,3,0,1421.642,3,0,15,0,13,66.82919,1287,11,3,1287,0,NA,4,3131.5957,0,5,11,0,0,0,5691,4,0,5339.2266,76,3,0,0,0,Beginner,n
4,account.aed66eb274094f99880d7080defd7917,0,3,0,0,0,0,1,0,0,0,0,0,388,2,0,388,0,NA,0,0,0,0,2,0,0,0,656,0,0,640.80646,9,0,0,0,0,Intermediate,n
3,account.aaef6dd565d84b8f9a67405a4a12ffed,82,543,194,37,3,29722.924,6,43,360,0,172,424.9968,1630,99,4,1630,0,NA,38,205496.03,0,9,109,8,574.99915,1,102489,58,9,100508.86,966,92,7,0,12,Beginner,n
4,account.20d42fb7ad3c447aaf8d1d1e436be476,40,152,118,11,0,15854.679,2,16,173,0,121,131.38158,1456,77,3,1456,0,NA,22,41762.656,0,8,77,5,0,1,33432,14,0,30770.576,539,121,1,0,1,Intermediate,n
4,account.d76909c4d8f84786b1cfca3d18a28327,2,31,21,22,0,3042.5728,1,5,16,0,22,205.72383,1542,17,3,1542,0,NA,2,13334.197,0,6,17,0,0,0,8199,3,0,10437.6,92,22,0,0,0,Intermediate,n
4,account.1f8610b7091941b58326e8f9607d6732,1,80,21,8,1,3699.4124,4,11,26,0,23,219.99352,1552,15,3,1552,0,NA,2,48710.69,1,5,16,0,0,0,14089,6,0,14766.133,185,8,1,0,1,Intermediate,n
4,account.e0721d100f1f40bebb2607c8333c3102,0,0,2,2,0,294.1,1,0,0,0,2,19.373875,192,1,1,192,0,NA,0,0,0,2,1,0,0,0,192,0,0,70.85878,1,2,0,0,0,Intermediate,n
3,account.d8b34b0b718c42739ddbc7986711c757,0,0,0,0,0,59.219997,1,0,0,0,0,0,134,1,0,134,0,NA,0,0,0,0,1,0,0,0,134,0,0,239.65474,1,0,0,0,0,Beginner,n
3,account.480e401a678a4b75ba20a556b9c7f87d,0,15,9,6,0,891.74347,2,3,26,0,7,84.38465,1005,7,1,1005,0,NA,0,15766.313,0,2,7,0,23.036499,0,4662,2,0,5319.679,50,7,0,0,0,Beginner,n
4,account.b2240badd90b44f38cda684fa99b5cbf,12,81,39,10,0,7998.3174,2,7,31,0,34,273.44263,1613,21,3,1613,0,NA,6,53030.137,0,7,25,1,4.4490170000000004,0,20576,10,0,25369.23,184,10,0,0,5,Intermediate,n
4,account.c1beb31b4c9d450cbecdfa9f56094425,34,271,83,11,0,11989.912,6,17,159,0,76,277.39542,1557,73,2,1557,0,NA,29,107561.98,3,7,74,3,453.65775,3,56284,32,1,54826.297,460,26,1,0,2,Intermediate,n
3,account.905c7fb7328c44a9856d3f1bafd4739f,3,25,19,25,1,2351.663,1,9,14,0,25,196.32819,1418,10,5,1418,0,NA,4,12117.856,1,15,11,0,0,0,7829,4,1,9699.296,90,25,1,0,1,Beginner,n
4,account.a9b9dd3156f34f0d905346c7419a79eb,4,9,9,3,0,1248.0585,2,0,5,0,7,104.578026,949,11,1,949,0,NA,1,5020.547,0,2,11,0,23.534191,0,3391,2,0,5342.7563,58,7,1,0,1,Intermediate,n
3,account.d7a72f7a52004604bf006a536f1f3d8c,0,4,6,0,0,509.5308,2,1,0,0,4,94.68756,822,4,1,822,0,NA,0,419.73367,0,2,4,0,0,1,1600,0,0,2887.0698,30,4,0,0,0,Beginner,n
3,account.5d7c3759cc8d44839c8097535eab87c9,23,246,50,12,1,6876.362,6,16,160,0,51,350.25903,1566,78,2,1566,0,NA,25,21457.19,1,4,82,1,15.5848465,0,48500,30,0,66280.78,339,27,3,0,6,Beginner,n
2,account.5b3e7d11d64c46fb8256817c996194b4,1,9,17,23,1,2144.4424,1,10,2,0,23,225.39613,837,2,4,837,0,NA,0,7732.8486,0,13,2,0,0,0,1495,2,0,1961.7893,15,23,1,0,1,Pro,n
4,account.9342b1b76535448fa26f50d9ac64742a,24,109,79,31,2,10981.335,3,16,63,0,90,330.92618,1663,31,4,1663,0,NA,3,52479.418,0,12,33,3,0,1,24772,16,5,31671.928,322,31,2,0,4,Intermediate,n
3,account.cd163244daac47fc8af78b2d5a7eaf14,1,7,13,4,0,1428.9849,5,6,3,0,12,35.364235,1361,17,3,1361,0,NA,3,2520.9053,0,4,18,11,125.72159,0,5467,7,0,4342.1533,26,4,0,0,5,Beginner,n
4,account.a96834985fa44e51bde3e21edd8cb41e,17,63,26,5,1,5060.5923,5,7,35,0,32,220.7099,1534,26,3,1534,0,NA,3,13716.664,3,5,27,1,0,0,17472,9,1,17054.316,234,5,1,0,2,Intermediate,n
4,account.8e48fd1f06f343fd818131a71fb4565c,26,189,104,3,0,15680.229,9,49,96,0,136,351.93027,1601,37,3,1601,0,NA,9,79958.68,0,22,42,0,66.69276,0,38809,29,3,49788.76,427,51,2,0,7,Intermediate,n
2,account.09b1837cb56746b4a81916380237d86b,16,177,63,13,1,9878.598,7,20,97,0,92,282.09116,1584,20,4,1584,0,NA,4,62754.664,4,14,26,1,80.3217,0,26602,19,1,31642.814,248,20,1,0,7,Pro,n
4,account.723859fb62184673b38ba6f8d18e57ad,18,113,49,15,0,7660.609,3,15,76,0,43,197.9792,1606,36,4,1606,0,NA,13,49599.01,0,6,39,0,51.545048,1,26493,9,2,24101.682,306,28,1,0,3,Intermediate,n
4,account.43c948fb0b25448695552cc15842c2ee,11,73,55,13,0,8248.043,6,13,62,0,49,145.93929,1479,47,3,1479,0,NA,12,39190.2,0,7,47,0,137.03247,1,26168,11,1,35701.28,280,13,0,0,1,Intermediate,n
4,account.668b2c670fe84883bf7f6bf63fbfeebf,3,26,6,6,1,702.19995,4,1,28,0,8,292.05136,1406,6,1,1406,0,NA,4,5982.493,1,5,7,0,0,0,5431,2,0,3060.2317,49,6,1,0,1,Intermediate,n
4,account.a5bc468c1b2d4db99c3684b0980a35b6,21,138,68,11,1,9837.133,7,17,123,0,65,210.63573,1599,59,3,1599,0,NA,14,76434.8,0,6,62,3,141.65303,2,49529,34,3,45233.277,437,15,3,0,9,Intermediate,n
4,account.54db433a1ecb43ce845cc96754b8c6b3,59,364,107,11,1,17348.998,8,23,279,0,96,198.3234,1572,84,3,1572,0,NA,31,89349.27,1,8,87,0,169.42151,0,68914,27,0,79157.46,778,28,2,0,4,Intermediate,n
4,account.2a7ef0ee26e845529067f148ce453a97,26,279,112,15,3,15849.24,8,24,140,0,137,250.21046,1602,50,3,1602,0,NA,18,95490.37,2,14,61,0,29.036427,1,56954,38,4,71504.26,550,51,7,0,18,Intermediate,n
4,account.8f0ff3635d844f49b32347049e951e8e,22,167,62,10,0,8993.591,7,6,167,0,56,167.54285,1576,40,2,1576,0,NA,25,80004.95,0,7,42,2,57.358154,0,40211,20,0,31795.092,451,18,0,0,2,Intermediate,n
4,account.dc0a46af9ee540d5a534313f317db41a,9,82,69,4,0,9484.44,6,24,35,0,94,392.25336,1495,18,4,1495,0,NA,5,70447.36,8,13,23,0,0,0,20796,12,4,30475.42,244,51,2,0,7,Intermediate,n
3,account.35d95473abe64143876710f48f66b2d1,22,160,82,4,0,11449.459,6,25,66,0,92,217.6501,1699,53,4,1699,0,NA,17,60884.484,3,21,54,3,591.6987,1,44004,26,3,49900.027,429,4,0,0,4,Beginner,n
4,account.73a47086fa5741f4bee1213da4ad48f6,34,275,106,10,0,15105.634,6,25,123,0,100,291.8172,1634,74,3,1634,0,NA,29,75918.836,0,7,77,1,0,1,55461,32,5,61394.293,563,10,0,0,3,Intermediate,n
4,account.70bcad9bfb9c4fa4abbaef503292164d,167,1143,434,91,1,64418.234,8,99,792,0,433,415.33862,1657,339,3,1657,0,NA,90,240850.5,1,8,349,2,155.49435,5,200147,97,4,186581.4,2131,141,4,0,14,Intermediate,n
2,account.b0cea28438304798bd100c3cdc208dcd,14,128,36,20,0,5971.3613,2,7,112,0,42,225.44785,1538,21,2,1538,0,NA,11,33153.516,1,5,23,0,0,0,24493,18,4,18542.334,194,42,2,0,2,Pro,n
3,account.1c5fb6b31e3b41ce820b717fd69c1945,149,560,384,38,1,59265.473,8,96,408,0,367,421.21375,1631,193,4,1631,0,NA,82,287184.84,2,12,200,2,613.36,2,142200,76,6,157783.19,1373,134,2,0,10,Beginner,n
2,account.901d80ef07094ac8883c4a6c3021442b,18,133,54,49,1,6235.8105,1,12,102,0,49,203.40678,1479,27,3,1479,0,NA,11,77085.305,3,8,28,1,28.7607,2,26063,17,4,20704.5,230,49,1,0,1,Pro,n
4,account.fa3b32eaf6e6464b81f41468df43a85b,37,315,79,15,0,13535.993,5,14,428,0,71,372.2416,1638,74,2,1638,0,NA,20,94645.69,0,6,77,4,718.03156,4,67551,34,9,50561.195,679,15,0,0,3,Intermediate,n
4,account.278459f4543444de93967d97dde6f3c1,32,216,90,0,0,12564.673,7,22,141,0,82,135.11467,1640,65,3,1640,0,NA,34,79159.26,0,7,68,3,102.260445,0,48751,27,0,44856.977,525,28,0,0,3,Intermediate,n
4,account.5ea0afed00ed427ca7320c48f1b6ab67,8,76,57,59,0,7974.5107,1,15,58,0,59,208.57564,1446,33,4,1446,0,NA,6,18666.271,0,10,33,2,136.2946,0,15872,6,2,15273.507,220,59,0,0,0,Intermediate,n
3,account.a3aa6f9aa380409fb96d1db26800cbc8,12,145,60,9,0,9674.193,4,17,104,0,59,192.13191,1541,67,2,1541,0,NA,12,75196.234,0,4,67,1,216.17395,0,41458,17,0,49671.305,396,40,0,0,0,Beginner,n
3,account.a297647b7092454ea67fbcfe70e3716c,10,111,26,20,2,4543.754,2,8,59,0,29,247.27032,1463,30,3,1463,0,NA,11,58277.977,0,3,31,0,16.264456,2,27026,19,0,19877.443,311,29,2,0,2,Beginner,n
4,account.1774e9b1c69f420dbc6a9927c67dcdf7,10,63,40,15,0,5001.2744,3,6,51,0,41,134.67941,1556,37,4,1556,0,NA,5,34862.195,0,6,37,2,45.737938,0,20322,10,1,22421.473,245,41,1,0,1,Intermediate,n
1,account.699e72b0beaf4fbebb2f45f3fe085709,40,302,86,25,2,12673.314,6,24,166,0,91,275.01035,1575,64,3,1575,0,NA,21,82637.65,0,7,69,0,215.87225,0,56965,33,3,54122.547,555,73,8,0,9,Good,n
2,account.03e4ed0e42634be5a177d8a9011a7cfe,108,382,254,54,11,39541.812,6,54,330,0,242,643.58514,1611,65,3,1611,0,NA,35,318726.88,1,13,81,0,3.8482025,1,93838,66,9,84543.43,946,125,20,0,35,Pro,n
4,account.5e2e841bbe0b46468079a7fc2dcaa909,4,46,9,13,1,1542.9954,1,2,33,0,13,80.65908,1536,8,3,1536,0,NA,5,12347.16,0,6,9,0,0,0,7050,4,1,5597.5635,75,13,1,0,1,Intermediate,n
3,account.20de553d5d6e4577b0f525b9cfc249dc,14,50,19,5,0,3446.7412,3,5,28,0,24,360.45837,1567,21,2,1567,0,NA,10,14037.907,0,6,22,1,18.643959,0,17075,11,1,16611.188,163,20,2,0,2,Beginner,n
4,account.b50aa0ccd308434c92d0f0f2586fdb34,36,140,64,3,0,10206.572,3,11,217,0,71,479.15314,1557,43,4,1557,0,NA,24,36778.45,0,8,45,0,324.49237,1,35803,22,2,28796.24,269,71,4,0,4,Intermediate,n
1,account.0227d484d73140bbae96dcd695041bc6,175,417,356,132,15,59972.82,6,102,378,0,386,432.5963,1697,76,4,1697,0,NA,42,404820.88,2,11,103,0,183.63034,1,122188,81,14,122410,1191,222,22,0,45,Good,n
4,account.27d7967d47bf4840b175fd15a717c993,3,22,10,13,1,1639.1394,1,5,28,0,13,77.40085,1594,10,4,1594,0,NA,2,6810.418,0,6,11,0,0,0,7800,5,0,9056.614,71,13,1,0,1,Intermediate,n
3,account.d85985a7b5a9477eaae210dedf627530,17,80,57,11,0,8690.923,3,12,74,0,42,195.3896,1540,38,3,1540,0,NA,13,26119.295,1,5,38,0,33.125904,0,20649,12,1,20505.67,280,21,0,0,0,Beginner,n
4,account.06792fed1b664b789bd529b45938c130,44,325,132,39,0,19478.732,3,40,242,0,155,558.5555,1603,110,4,1603,0,NA,49,108382.6,2,14,113,1,119.80814,1,77239,38,9,65106.117,783,39,0,0,6,Intermediate,n
4,account.7ffd94bbdee7490f913fb8c624e2a8b9,9,50,18,17,0,3564.7205,1,1,5,0,17,116.18694,1557,16,2,1557,0,NA,6,24458.662,0,3,16,0,0,0,12273,4,1,12039.005,144,17,0,0,0,Intermediate,n
4,account.1baaacf8d4044dfda1105857933e980f,16,112,45,28,1,6873.8438,2,11,168,0,48,239.34013,1460,39,3,1460,0,NA,12,43046.277,0,5,39,0,0,0,30013,15,1,24258.92,312,28,1,0,1,Intermediate,n
4,account.c78b30262de44fbbad29ae282c617618,28,336,70,2,0,11173.758,8,18,126,0,72,213.67601,1580,73,3,1580,0,NA,28,101023.97,0,7,74,1,43.245586,1,48463,27,0,52681.31,435,36,1,0,2,Intermediate,n
4,account.0c6ec1c34eec4fa1a829ac5edfaab5e1,151,1161,434,72,2,68091.484,8,85,800,0,401,376.24524,1626,333,4,1626,0,NA,73,252154.19,0,9,340,2,166.20332,3,198341,93,14,205669.14,2345,121,2,0,11,Intermediate,n
4,account.ba1868b53102434aa76ed123a927f532,70,259,103,9,1,17268.16,6,29,366,0,99,242.9431,1631,140,2,1631,0,NA,72,134850.8,0,6,141,3,6.1315985,2,73523,32,6,78038,701,9,1,0,3,Intermediate,n
2,account.82029bfa1651490eb05881c3600cee79,31,100,55,18,0,7626.39,3,15,123,0,58,134.78792,1337,48,3,1337,0,NA,12,78753.65,0,7,48,0,0,0,32504,16,2,29861.836,323,18,0,0,0,Pro,n
2,account.66ca4200d7064386977318091cb38c0b,55,194,106,14,0,15655.245,4,24,167,0,111,326.15997,1547,83,3,1547,0,NA,18,82918.49,1,10,86,0,0,1,45762,22,2,45666.652,556,14,0,0,4,Pro,n
3,account.928d0a9abcf64e048e28c7e4610a6c88,20,101,60,30,1,7521.0605,2,13,115,0,46,278.6632,1556,59,2,1556,0,NA,15,53231.934,0,7,60,0,0,3,35692,18,2,34707.145,326,30,1,0,2,Beginner,n
4,account.51b2efbe322a4cdf844d670f5bc54813,78,499,159,4,0,29034.969,8,41,338,0,164,452.33722,1596,136,4,1596,0,NA,47,190073.81,0,7,142,1,0,0,119794,62,5,127866.4,1162,27,1,0,10,Intermediate,n
4,account.b7190e5af8cd4264823164fd6ee98acd,31,193,71,2,0,11594.505,7,8,146,0,53,235.15051,1640,92,2,1640,0,NA,26,135054.31,0,4,93,3,313.27985,0,65844,26,1,76841.94,594,9,1,0,2,Intermediate,n
4,account.63314aa529554b45a948c285cff78b8a,83,404,225,0,0,32218.945,7,42,350,0,220,340.65457,1655,166,4,1655,0,NA,46,144192.03,0,11,169,4,9.989403,0,81386,36,2,71754.45,998,19,1,0,3,Intermediate,n
3,account.b2db8f55926e4e75a039d3c7bca668a9,0,10,9,8,0,1417.4023,1,2,7,0,8,406.82495,1401,8,3,1401,0,NA,0,14836.54,0,3,8,0,6.5032473,0,4805,2,0,7199.474,37,8,0,0,0,Beginner,n
4,account.6b59b87eac884889b7bc4b28d8bf94fd,51,256,189,5,0,27037.354,4,32,248,0,175,239.93333,1625,128,3,1625,0,NA,38,67007.13,0,8,130,5,530.92993,2,69844,34,1,57938.36,880,5,0,0,5,Intermediate,n
3,account.153bc5fb100c41c0b7f256e1e0335339,6,44,11,7,1,1974.5542,2,3,10,0,12,67.27491,1463,18,1,1463,0,NA,2,41559.23,0,3,19,0,27.805166,0,15339,10,1,11545.824,172,12,1,0,1,Beginner,n
4,account.faf643987ee74347a9eb869793092e1d,94,896,454,45,0,63404.055,8,78,559,0,434,209.94028,1639,376,3,1639,0,NA,57,223373.12,5,7,377,5,395.5595,3,184320,98,4,139872.97,2490,149,0,0,1,Intermediate,n
4,account.0f061a9e6e2a4443af2565b8dbde7fe6,21,143,67,20,1,9463.188,3,13,129,0,66,236.99925,1533,58,2,1533,0,NA,12,56536.41,0,7,60,0,53.573692,0,35537,20,2,35854.973,348,20,1,0,4,Intermediate,n
2,account.65fd772466de479aa8c3d9d8c1d839ca,65,378,238,7,0,32085.078,7,59,576,0,256,332.13263,1654,141,4,1654,0,NA,77,109855.98,2,11,147,1,523.6505,2,97797,66,5,86002.164,855,37,0,0,10,Pro,n
2,account.39c0221fd3af4b8b9ab83b9ccb560a0f,12,79,27,13,2,4501.498,2,7,58,0,21,271.7628,1561,23,2,1561,0,NA,9,26066.316,0,3,25,0,15.174317,1,16040,8,1,17010.115,150,21,2,0,2,Pro,n
2,account.6341f75cb6504897a940a0b11441203c,123,446,236,88,6,39476.414,4,40,237,0,245,420.57245,1618,61,4,1618,0,NA,39,252820.34,3,11,72,0,93.74464,0,81283,56,8,78975.625,807,88,6,0,24,Pro,n
3,account.6df313e279f0438297c60364f9e93f1e,5,62,16,11,2,2265.0664,1,2,13,0,11,358.6057,1551,9,3,1551,0,NA,9,14071.703,0,3,10,0,0,0,9993,6,0,8079.617,100,11,2,0,2,Beginner,n
4,account.6ab76b117adc4b67bf9f1292164f9290,132,582,190,23,4,24372.012,8,32,346,0,174,303.5751,1649,142,3,1649,0,NA,69,217904.11,4,9,151,3,378.73047,6,123066,65,13,122733.53,1639,52,6,0,20,Intermediate,n
3,account.499a9d3394d040178d24b76c6723ec48,26,127,72,3,0,11193.779,4,19,60,0,80,710.49713,1556,42,3,1556,0,NA,18,26089.318,0,13,42,2,0,0,24913,13,3,26983.982,287,3,0,0,0,Beginner,n
4,account.34467c3571164c709059c55f42e8421c,13,45,22,11,2,3324.8193,2,4,45,0,19,290.22516,1561,22,3,1561,0,NA,8,23344.965,0,4,24,0,11.6813135,0,15951,8,0,18525.465,159,19,2,0,2,Intermediate,n
4,account.ced2f48b601b4386b400ec21b9f28d15,75,460,177,35,0,25807.254,5,36,349,0,188,336.9653,1572,150,3,1572,0,NA,61,168681.38,1,9,153,2,544.94525,1,121874,67,3,114413.41,1258,103,10,0,13,Intermediate,n
1,account.7db49daaf65d45b5859c9bce1c2e6601,173,410,245,71,9,45253.586,6,75,219,0,312,414.97708,1714,50,5,1714,0,NA,70,329796.38,4,14,86,0,33.936546,0,110346,77,20,113278.4,964,157,26,0,48,Good,n
4,account.d7980b4ed37347808af42bacbfced3f2,35,344,106,27,1,18240.389,7,20,110,0,100,360.65234,1631,64,3,1631,0,NA,24,88951.45,0,8,70,2,12.814959,1,66211,36,6,67321.52,635,35,1,0,8,Intermediate,n
3,account.72b1cc8a5f3948328ef2529d899b44b7,6,47,31,43,2,3990.7366,1,13,32,0,43,196.73311,1466,13,5,1466,0,NA,5,10781.57,3,23,14,1,0,0,8854,3,0,10335.658,100,43,2,0,2,Beginner,n
3,account.8736f170e0c74af3948ab44838958399,17,129,133,11,0,20015.967,6,23,108,0,128,378.62518,1374,137,4,1374,0,NA,10,12901.514,0,11,138,1,1205.9594,0,35276,4,0,22758.227,523,11,0,0,1,Beginner,n
2,account.114ba39077be4076af05308184676640,47,1082,366,0,0,57153.64,8,77,256,0,322,321.63565,1659,276,4,1659,0,NA,17,466482.1,1,11,282,12,745.5888,2,252457,95,27,274660.84,2719,125,2,0,10,Pro,n
4,account.a612e657b6874bbb828bcf90e0806702,31,136,78,12,0,11099.889,4,16,126,0,69,221.91748,1534,42,2,1534,0,NA,21,54358.797,0,9,44,0,0,1,28386,15,4,23607.195,319,69,3,0,3,Intermediate,n
3,account.3815f82d3d2e4bb9b1c0ea495edea32c,9,20,21,6,0,3265.0234,2,5,20,0,21,92.585526,1088,12,3,1088,0,NA,3,4935.592,0,8,12,0,0,0,5922,3,0,5606.9443,77,6,0,0,0,Beginner,n
3,account.ce779daa848543e6899b6993b3f5c3f6,25,153,79,7,0,11207.851,7,14,82,0,76,228.92319,1555,46,3,1555,0,NA,10,63432.027,0,7,49,2,141.77126,0,37452,20,2,46585.043,478,7,0,0,4,Beginner,n
4,account.43709fe70c864fdeb82bd92418f0282b,16,96,38,10,1,6683.8413,4,5,72,0,33,220.50748,1517,34,2,1517,0,NA,9,29903.254,0,6,35,3,72.873924,0,24974,14,3,25751.566,251,15,2,0,4,Intermediate,n
3,account.7ceecb999c60406690daf059b66b95ac,21,148,128,7,0,17700.31,6,34,118,0,102,367.07278,1626,52,3,1626,0,NA,23,59079.875,1,7,56,3,308.01953,1,40311,20,1,46716.62,349,7,0,0,5,Beginner,n
2,account.f5aa3a3bc3684047b3dda1e85b1c05ca,21,71,69,38,1,9610.239,3,13,103,0,69,188.06067,1557,50,3,1557,0,NA,14,44168.04,1,17,51,1,173.76602,0,27327,16,1,30208.791,315,69,1,0,1,Pro,n
4,account.0030036bc97d4222b674a9cc3893ca99,48,444,139,47,2,24600.174,4,41,419,0,141,337.9028,1639,100,3,1639,0,NA,35,136250.38,0,8,103,1,8.345432,0,80368,46,2,80178.79,660,47,2,0,5,Intermediate,n
4,account.c585fdc62156402c9492ffd8e6ae5cc7,102,620,402,60,3,56154.316,6,78,400,0,350,592.17053,1562,219,4,1562,0,NA,74,205389.7,4,11,221,4,503.8466,4,137950,78,12,142536.5,1542,145,4,0,5,Intermediate,n
4,account.a284c09702c0485e8ec652711d82a09f,73,429,184,0,0,27938.824,6,41,356,0,221,274.7329,1615,77,4,1615,0,NA,58,176605.7,0,11,84,2,139.30008,1,73688,51,3,81843.74,911,0,0,0,16,Intermediate,n
4,account.5946fd5aafb0413c9d6883424cba2464,32,193,125,40,0,19496.154,7,46,224,0,139,210.4621,1576,85,3,1576,0,NA,28,54680.03,0,11,86,1,233.5518,1,46164,21,0,43061.902,503,97,1,0,3,Intermediate,n
4,account.aa0649506e5d4f1f881cc13c4a29a010,33,143,92,4,0,13576.717,4,15,308,0,93,356.71136,1564,70,3,1564,0,NA,19,27442.164,0,6,71,0,81.11301,0,42099,26,10,29121.5,354,93,4,0,4,Intermediate,n
3,account.bfce045bcda646e189cade403d9ee507,16,120,16,2,0,3672.5796,3,2,158,0,10,333.84775,1636,42,1,1636,0,NA,22,61104.277,0,1,43,1,98.643265,0,35826,19,0,35338.977,262,2,0,0,2,Beginner,n
2,account.8b9df194a20b4148816dac05c63f0157,21,75,35,28,0,5801.5728,1,6,74,0,28,83.5642,1536,23,3,1536,0,NA,10,19646.65,0,5,23,0,51.586338,0,15996,9,2,22009.154,196,28,0,0,0,Pro,n
4,account.f06939131f0c48c1901c55c33407faab,6,35,22,7,0,3487.8228,4,13,32,0,27,223.79616,1719,14,2,1719,0,NA,3,14476.745,0,7,14,3,22.68885,2,10273,5,0,13212.485,84,27,0,0,0,Intermediate,n
4,account.d328ae0506f74d518ec190af4d871489,18,80,45,4,0,6568.3286,5,5,75,0,35,210.53119,1576,47,3,1576,0,NA,21,31611.855,0,3,48,0,50.962013,0,30402,17,3,28883.348,274,14,1,0,1,Intermediate,n
2,account.e9eaea53f3a246d18be8fad5a32ebcb4,77,410,280,17,0,39760.77,8,53,317,0,287,202.58942,1726,207,4,1726,0,NA,32,120880.664,0,11,209,0,341.3876,1,78296,35,5,81720.39,969,83,1,0,3,Pro,n
4,account.ecb4be7c145f43239e2559b9d40518f8,69,314,182,21,1,26665.824,6,44,418,0,183,289.61838,1623,112,3,1623,0,NA,39,125667.57,2,12,114,3,0,4,66064,26,1,56406.63,658,21,1,0,3,Intermediate,n
3,account.2d045defe19f4f84ae76236c3c5c523d,8,96,31,23,1,4216.4365,1,10,38,0,23,162.54822,1628,21,2,1628,0,NA,5,26647.225,0,4,21,1,17.040472,0,17423,9,2,22975.764,167,23,1,0,1,Beginner,n
3,account.20fada0222ac4734abce45915383a09b,27,128,40,19,4,6389.7803,2,10,100,0,45,281.76602,1557,41,2,1557,0,NA,10,24348.69,3,8,45,0,349.2397,0,32121,20,4,56592.47,361,45,6,0,6,Beginner,n
3,account.1925dd4e617640a3a59920d5f7caf063,36,390,135,43,1,22307.637,5,38,284,0,142,325.71515,1721,84,4,1721,0,NA,31,132687.23,4,13,86,0,178.49228,2,71458,39,9,60124.363,686,53,1,0,3,Beginner,n
4,account.aa212ff42271414ab7fc025720418025,9,40,41,35,1,5623.7085,2,7,37,0,41,116.92826,1315,21,3,1315,0,NA,8,895.41284,1,6,21,1,0,1,12279,8,0,22975.59,125,41,1,0,1,Intermediate,n
4,account.fb39aec225dd4a2194f81f16d38dcf4f,17,195,116,9,0,16000.046,4,20,98,0,108,185.12143,1596,84,3,1596,0,NA,16,68671.234,1,11,85,1,53.37379,2,40657,14,0,34036.19,468,9,0,0,2,Intermediate,n
4,account.997cb774f5cc4a399865c15785386bac,54,298,161,43,0,25984.314,5,42,235,0,155,523.4437,1587,121,3,1587,0,NA,56,110167.375,0,8,125,2,89.0372,2,81652,42,0,80875.95,721,98,4,0,6,Intermediate,n
3,account.4507fb80b4e74fee86503563600fa06a,17,60,21,10,0,2767.7122,4,3,59,0,23,102.10417,1441,27,1,1441,0,NA,6,41542.188,0,5,27,2,0,0,17850,12,0,18209.252,170,23,2,0,2,Beginner,n
